text,label
منم همیشه ارزوم این بود که داداش داشتم من داداشت میشم زن گرفتم خبرت میکنم بیای فقط دست خالی نیا زشته 😐😘😂,"0. 1. 0. 0. 0. 0. 0. 0. 0. 0.
"
دخترا یه جور میگن اگه به پسرا بگیم بهشون علاقه داریم ، خودشونو میگیرنانگار وقتی پسرا ابراز علاقه میکنن ،دختره میگه پسر تو تا الان کجا بودیبیا بهت بدم,"0. 0. 0. 0. 0. 0. 0. 0. 0. 1.
"
🔴آیا می دانید #محمد_حبیبی در زندان تهران بزرگ در چه وضعیتی است⁉️✍️ محسن عمرانی,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
خیلی عشقی راضی اییم ازت بد جور😂💙❤💚💜💚,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
ما در حالت عادی. توجه مون سمت شماست 🌹🌹,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
داستان این معلمه به کنار،اینو بگم که احتمالا ایران جز معدود کشورایی که توش یه مجرم اینجوری بازجویی میشه،خانواده شاکی دوربین به دست در حال فحش دادن به مجرم دارن بازجوییش میکنن و حکم رو هم میدن و فیلمش رو هم پخش میکنن و کلی تو روند قضایی که ما توش مشکل داریم بیشتر مشکل ایجاد میکنن,"0. 0. 0. 0. 0. 0. 0. 0. 1. 1.
"
نهههه طرفدارشم هستیم,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
چرا من سر این توییتو پیدا نمی‌کنم؟ :))),"0. 0. 0. 1. 0. 0. 1. 0. 0. 0.
"
سامان ویلسون تو دیس بک هم از آقازاده ها بالا میره و پز کارای اونارو میده. ریدم پس کلت#رپ_فارسی,"0. 0. 0. 0. 0. 0. 0. 0. 0. 1.
"
من واقعا با اینا خر که هیچ همچی میشمخاک فراوان فراوان در سرم.,"0. 0. 0. 0. 0. 0. 0. 0. 1. 0.
"
خیلی گرمهخیلی خیلی خیلی گرمه,"0. 0. 0. 0. 0. 0. 1. 0. 0. 0.
"
توییتر رو با جلسات کابینه اشتباه گرفتی شما:)),"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
کااااامان خیلییییییی خوبه ، فقط زمین شناسی کیری ،ولش کن ناموسا خیلی خوبه,"0. 0. 0. 0. 1. 0. 0. 0. 0. 1.
"
اخه فکر کرده وقتی بگه کمبود نور مردم فکر میکنن تو سیاهچاله حصر شده.,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
کاش اول تنها بودن رو بهمون یاد می‌دادن تا دنبال کون دیگری بودن,"0. 0. 0. 0. 0. 0. 1. 0. 0. 1.
"
گوه خوردي به ناموووس من نگاااهههه كررردييييييي,"0. 0. 0. 0. 0. 0. 0. 0. 1. 0.
"
گروه فالو بک بدون معطلی😈 خواستی بیای لیست ریت بزن و دایرکت نفر دوم برو,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
به تو که لازم نیست یاداوری کنم که چقدر دوسِت دارم:***)♡,"0. 0. 1. 0. 0. 0. 0. 0. 0. 0.
"
القصه پیِ شکست ما بسته صفیمرگ از طرفی و زندگی از طرفی !,"0. 0. 0. 0. 0. 0. 1. 0. 0. 0.
"
اومد مثلا چینو بکوبه، آفتابه رو گرفت رو آمریکا و انگلیس 🤣,"0. 0. 0. 0. 0. 0. 0. 0. 1. 0.
"
علی اکبر تو دیگه خواهشا وارد این حوزه نشو همون فراموسونری رو ادامه بدی بهتره !!,"0. 0. 0. 0. 0. 0. 0. 0. 0. 1.
"
تقریبا تو همه تحلیلات میگفتی دولت بایدن با اوباما فرق داره، زمان گذشته، همه چی تغییر کرده و...متاسفانه تا اینجای کار که انگار هیچی تغییر نکرده@riramesh,"0. 0. 0. 0. 0. 0. 1. 0. 0. 0.
"
رومش حاوی مطالبی بود که برای بیماران قلبی توصیه نمیشد,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
من شما آدما را برابر خلق کردم. خودتون گه زدید. کاش آدم میماندید. #eoo,"0. 0. 0. 0. 0. 0. 0. 0. 1. 0.
"
دوست دارم جین قبلش با دونگهی که قول خودشه بازی کنه 🥲🔪,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
هواي تهران اواسط خرداد تمرين چهار فصل سال داره 😇#صاف #ابري #رعدوبرق #باروني #آفتابي,"0. 1. 0. 0. 0. 0. 0. 0. 0. 0.
"
اتفاقات یک کشور تنظیم نمی شود و یک پروژه بزرگ جهانی و آخرالزمانی است. لطفا از توهم مرکزیت ایران در جهان ماده و معنا خارج شوید!3 - جناب پناهیان! شما و امثال شما با حرف های بی بنیاد خود، به اندازه کافی چوب حراج بر باورهای دینی مردم زده اید؛ نمی خواهید بس کنید؟!شما حوزه رفته اید,"0. 0. 0. 1. 0. 0. 0. 0. 0. 1.
"
يه چيزي تو مايه هاي پاستيل ولي بافت نرم و پفكي داره 😔🍡,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
همیشه از این تیپا بودن که وقتی از دور می‌ایستن حرفای گنده گنده میزنن ولی وقتی بهشون میرسن دو تا کشیده چپ و راستشون میکنن به لِ لِ لِ می‌افتن.از تو گردن‌کلفت‌تر هم هست. دور برندار.خوب بودن تو ذاتشون نیست.,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
چرا از وقتی مدیران مملکت اینان،،،؛فامیل مدیری هم رو کسی باشه پفیوزی ازش میباره .؟!!,"0. 0. 0. 0. 0. 1. 0. 0. 0. 1.
"
هفت شهر عشق را عطار گشت ولی ما هنوز اندر خم یک کوچه ایم,"0. 0. 0. 0. 0. 0. 1. 0. 0. 0.
"
جهان سوم جاییست که مردمش به فکر آمدن یک روز خوب هستن نه آوردنش !,"0. 0. 0. 0. 0. 0. 1. 0. 0. 0.
"
سوال کوتاه بود و هولناکخونه اید ؟ مهمون نمیخوایید؟ 0_0,"0. 0. 0. 0. 0. 0. 0. 1. 0. 0.
"
کینه حسین دهباشی نسبت به روحانی بدجوری به حجابی در برابر دیدن حقایق شده,"0. 0. 0. 0. 0. 0. 0. 0. 0. 1.
"
به عنولن دروغ ۱۳ میپذیرم,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
کلکسیونش رو دارم همه سکه های ج ا رو دارم,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
اگه میتونستم تابلو های ال ای دی بزرگراه ها رو هک کنم، یه رندوم میذاشتم این جلمات رو بنویسه:دنده عقب نرو حیواناز لاین اضطرار نرو حیوانهی لاینتو عوض نکن حیوانلاین آخر آروم نرو حیوانترافیک نصف میشه قشنگ,"0. 0. 0. 0. 0. 0. 0. 0. 1. 0.
"
خیلیییی خوشگلییییی، من فکر میکردم نمیتونی بین عکسهای قشنگت انتخاب کنی,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
چه ساده رفتنه تفی نه وازلینی وچه تلخ این گشادیش مرا ازرد,"0. 0. 0. 0. 0. 0. 1. 0. 0. 0.
"
وقتی پروتکتی و اون تو رو فالو نداره منشنت رو نمیبینه 😂😅,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
عزت و استقلال بهای سنگینی دارد که مردم ما پرداخته‌اندوامروز ارزش این نعمت گرانبها را میدانند#نظام_مردم,"0. 0. 0. 1. 1. 0. 0. 0. 0. 0.
"
اگه توییتر دکمه بلاک رو حذف کنه سیاوش اردلان از توییتر کوچ میکنه سروش,"0. 0. 0. 0. 0. 0. 0. 0. 0. 1.
"
نیروهای شجاع امنیتی، تروریستان مهاجم را اینگونه از بین بردند,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
هنوز اصل تفکیک قوا و وظایفشون رو نمیدونه :|,"0. 0. 0. 0. 0. 0. 0. 0. 0. 1.
"
یک چیزی بگم و بخوابم (البته اگر خواب قصد آمدن داشته باشه):عزیزانی که همسر یا پارتنر دارید و الان توی توییتر هستید واقعاً چرا به جای اینکه توی بغلش باشید اینجا می‌چرخید، چه موهبت و آرامشی بالاتر از اینکه در میان بازوان کسی باشید که دوستتون داره و شب رو با هم‌پوشانی به سحر بدوزید.,"0. 0. 0. 0. 0. 1. 0. 0. 0. 0.
"
با خوب یا بد بودن #برجام کاری ندارم اما #ولایتی و امثالهم با #بی_اخلاقی و #رفتار_دوگانه در خصوص برجام و خیلی از مسائل کشور که قطعا از روی روحیه منفعت طلبی آنان میباشد و در هر دو جناح اصلاح طلب و اصولگرا هم یافت میشوند #دو_رویی در #سیاست_ایران رو به یک #فرهنگ_عامه تبدیل نموده اند,"0. 0. 0. 0. 0. 0. 0. 0. 0. 1.
"
من دوس دارم مامانش بگه اسم بچه رو😣😔😔,"0. 0. 1. 0. 0. 0. 0. 0. 0. 0.
"
از هیچ جنایتی دریغ نخواهد کرد,"0. 0. 0. 0. 0. 0. 0. 0. 0. 1.
"
هندوانه به خاطر اعتصاب کامیونداران شده کیلو 3000 تومان ، اینو کجای دلمون بزاریم ؟,"0. 0. 0. 0. 0. 0. 1. 0. 0. 0.
"
من میرم بخوابم تو راحت باش😂✌🏻,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
خب اينهمه حد و حدود قايل شدن نياز نيست,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
روشنفکران و اندیشمندان و شاعران عصر قدیم ایران زمین :#فردوسی،#سعدی،#حافظ، #حضرت_مولانا،#ابن_سینا،#خوارزمی،#خواجه_نصیر و ....روشنفکران کنونی : استقبال و پاسخ مثبت به #افطاری_روحانی ،روباه بنفش حیله گر#دیگه_تمومه_ماجرا#اعتصاب_کامیونداران,"0. 0. 0. 0. 0. 0. 0. 0. 0. 1.
"
شانس و بدشانسی مثل همدیگه هستن ،دقیقا وقتی بهشون نیاز نداری میان سراغت,"0. 0. 0. 1. 0. 0. 1. 0. 0. 0.
"
یکی از مزیتهای کاب هاوس اینه که برای بیکارها اشتغال ایجاد کرده.البته اشتغال نه به معنی شغل با درآمد بلکه به معنی مشغولیت😜,"0. 0. 0. 1. 1. 0. 0. 0. 0. 0.
"
می خوای بخوابی تو بیداری کابوس ببینبیا با هم به این دنیا فحش ناموس بدیمولی جدا خوابم میاد شب خوش😂👋🚶‍♂️,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
متاسفانه تو جامعه ی ما تا اسم تجاوز مياد همه فکرشون میره طرف دخترها و فقط از اونا محافظت میکنن نمیدونن که تجاوز جنس حالیش نی نمیدونن که یک پسر خردسال یا نوجوان هم میتونه قربانی تجاوز جنسی باشه #eoo    #تجاوز_به_پسرها #تجاوز_به_دانش‌آموزان,"0. 0. 0. 0. 0. 0. 1. 0. 0. 0.
"
کجا باید برم که بازم تا ابد به پای تو نشینم ....,"0. 0. 1. 0. 0. 0. 1. 0. 0. 0.
"
خاطره که فقط مال گذشته نیست. همه‌ی ما یک مشت خاطره از آینده هم داریم. همه‌ی اون سفرها و قدم زدن‌های زیر بارونی که توی ذهنمون باهاش تصور کردیم ولی هیچوقت نشد. هرکاری که توی ذهنمون شد ولی توی واقعیت نشد. یک مشت زخم که روی مغزمون نقش بسته..,"0. 0. 0. 0. 0. 0. 1. 0. 0. 0.
"
چون صبحا تو بعد از ظهر خارج کار میکنن:))),"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
این سلبریتی ها بیشتر از فهم اینکه چقدر مردم خوب شناختنشونِ که اینقد ترسیدن,"0. 0. 0. 0. 0. 0. 0. 1. 0. 0.
"
11_ خیلی از آرزوهای من یا شاید همش به باد رفته. بارها شاهد بودم مردم آویزون شاخه های درختا شدن که بشکنن آتیش درست کنن! شاهد بودم تو جنگل طناب انداختن دور درخت و با ماشین کشیدن و درخت از ریشه در اومده! برای چی؟ برای هیزم، انسان آتیش لازم داره!!!! شاهد حیوان آزاری، نابود کردن طبیعت,"0. 0. 0. 0. 0. 0. 1. 0. 0. 0.
"
«طرح دریا و امنیت اخلاقی» از ۲۵ خرداد ماه در سه استان حاشیه‌ دریای خزر، به منظور «ایجاد امنیت و آرامش مردم»، اجرایی می‌شود جانشین فرمانده نیروی انتظامی: دراین طرح، ۵۰۰۰ نفر برای برقراری امنیت اخلاقی و اجتماعی در همه پارک‌ها، کمپ‌ها و استراحتگاه‌های مسافرین حضور خواهند داشت,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
و هيچ چيز به اندازه ي رفتن حالم را خوب نميكند .,"0. 0. 0. 0. 0. 0. 1. 0. 0. 0.
"
بهنود دلم برات میسوزه...حتی مادر برگ من در گوشه روستا تویزد میدونه اب از کجا گلالود میشه...چی درسته چی غلطه...اونوقت توی الدنگ هنوز توفکر منحرف کردن واقعیاتی..نوکری...حیات سیاسی تو امثال تو رو به پایانه,"0. 0. 0. 1. 0. 0. 0. 0. 0. 1.
"
نمیدونم چرا حس کردم باهام خشکیصمیمی نیسیما ولی کلا کسایی که دوسشون دارم باهام قشنگ حرف میزنن حس میکنم ازن بدشون میاد😐❤️فوش میدادی الان انقده خوشال بودم😐❤️😂,"0. 0. 0. 0. 0. 0. 0. 0. 0. 1.
"
کلا یا تعطیله یا میخواد تعطیل باشه :),"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
برای خرید و دریافت اطلاعات درباره لوازم جانبی موبایل سایت را دنبال فرمائید.ممنون از حمایت شما در صفحه اینستاگرام,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
اگه بالای ۱۰۰۰ باشه بیشتر حال میکنم باهات,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
به یول صب بخیر بگید و روز خوبی رو براش آرزو کنید(:@layzhang,"0. 1. 0. 0. 0. 0. 0. 0. 0. 0.
"
بعضی از این عزیزان #سلبریتی اگه خیلی نگران مردم هستند یه کم توی قراردادهای میلیاردی فیلم هاشون رعایت کنن !!! چند تا از کمپانی های فیلم سازی از #بیت_المال استفاده میکنن؟ پس هرچی بالاتر بگیرید از جیب همین مردم برداشتید!!!!!,"0. 0. 0. 0. 0. 0. 0. 0. 0. 1.
"
همین کارو بکن جواب میده,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
خودم شخصا سه مورد از این قماش افراد را میشناسم که قصد دارند در انتخابات پیش وارد رقابت شوند.,"0. 0. 0. 0. 0. 0. 0. 0. 0. 1.
"
ببین ترانه جوننمیدونم تو ترانه روز تغییر رژیم چند سال داری ولی اینو بدون پولایی رو که به اسم خیریه به جیب زدی از حلقومت میکشیم بیرون! اینو مطمئن باشاگر هم مث بهنوش بختیاری گالری یا چیزی زده باشی ،رو سرت خرابش میکنیم,"0. 0. 0. 0. 0. 0. 0. 0. 1. 0.
"
عجب دوران طلایی بود اگه دخیا یه کم شل کنن برمیگردیم به همون دوران,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
یکی از ویدئو ها سر کلاسه,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
کاش حداقل ما نسل جوان حذف کنیم این رسم مزخرف مهریه گرفتن رویکبار تکلیف مان رو مشخص کنیم که جنسی برابر هستیم که قابل خرید و فروش نیست!هر قدر در زندگی مشترک با تلاش و کوشش هر دو طرف،سرمایه داشتیم،شریک اما نه چیزی بیشتر#تغییر_سنت‌ها,"0. 0. 0. 0. 0. 0. 0. 0. 0. 1.
"
توي بيوش نوشته من حجم زيادي از خواسته هاي براورده نشده ام،بزرگوار خودش داره ميگه خيلي عقده دارم,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
هیز بود پدر سوخته😂😂😂,"0. 0. 0. 0. 0. 0. 0. 0. 0. 1.
"
لعنت به اسپرمایه نبات ، حس میکنم مادر شدم,"0. 0. 0. 0. 0. 0. 0. 0. 0. 1.
"
یه پیشنهاد به کارشناسان #آی_تی برای جلوگیری از #نسخه_جدید_تلگرام از #کاندوم استفاده کنید شاید تونستید😂 جلوشو بگیرید 😁 #durex #تلگرام #سروش #فیلترینگ #اینستاگرام #فیلترشکن #بلک_چین #بلاک_چین #raminajafi,"0. 0. 0. 0. 0. 0. 0. 0. 0. 1.
"
میان این آدم های خوش صحبت .دعا میکنم که زندگی خوب . زندگی درست بسازی .کنار آدمی که حاصل انتخاب درست واسه زندگیت.ارزومه,"0. 1. 1. 0. 0. 0. 0. 0. 0. 0.
"
اینقد امشب بوجی موجی ام دیوارو هم ممکنه بغل کنم,"0. 1. 0. 0. 1. 0. 0. 0. 0. 0.
"
به راننده تپسی گفتم از بالا برو نرو از وسط میدون آزادی، صاف رفت تو میدون آزادی، میگم خب ترافیکه چرا اومدی، میگه تو گفتی از بالا برو و دستشو مستقیم گرفته بود. احمق بعدشم دنده عقب گرفت به ۴ نفر فحش داد که چرا نمیرن کنار و گند زد تو گیربکس با دنده عوض کردنش,"0. 0. 0. 0. 0. 0. 0. 0. 1. 0.
"
نه این سخت گیریا که مسخرس مثلا این که گیر میدادن درس بخونم و همیشه تهدیدم میکردن الان دیدن دیگه کار تز کار گذاشته منم ادم نمیشم راستش دلم تنگ شده واسه سخت گیری,"0. 0. 0. 0. 0. 0. 1. 0. 0. 0.
"
به‌تازگی عکسی پست کرد,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
شیطون بودنم بنظرم از صفات بارز وی استا 😉🙃صبح جواب میدم شبت بخیر فعلا😅❤️,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
امروز خیلی قشنگ بود و احساس میکنم قراره امسال هم قشنگ باشه ،حتی بخاطر یه روز :) 💜,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
نه از ک.ون سوزیه که گریه میکنم یکیش اینه که تو کلاس زبان بودم مدیر اومد داخل یکم ببینه وضعیت چطوره خواست کنارمن بشینه بده به من گفتmay ?منم اشتباه شنیدم فک کردم گفت اسمت چیه اسممو گفتم رفیقام پاره شدن منم خندیدم ولی تو راه خونه همش میزدم تو سرم,"0. 0. 0. 1. 0. 0. 1. 0. 0. 0.
"
حرومزاده یا آقازاده؟,"0. 0. 0. 0. 0. 0. 0. 0. 1. 1.
"
بگوییم و بگویید#o2hina#نه_به_قرارداد_۲۵_ساله,"0. 0. 0. 0. 0. 0. 0. 0. 0. 1.
"
اگر سیگار در دستش روشن باشد اولین چیزی که به ذهن می رسد این است که می خواهد آن را بکشد. اگر خاموش باشد به احتمال قوی می خواهد آن را روشن کند.,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
بروس علی وارد میشود,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
انواع روزه‌های رایج و معروف در نزد مسلمانان,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
یزمانی اوج لاکچری بودن توییتریا این بود که این موقع ها توییت کنن صبح بخیر یا کی ظهر میشه که آره مثلا تو دیار کفر ساکن هستیم و کون ما بسوزهولی نامردا بد میسوزوندنا:(,"0. 0. 0. 0. 0. 0. 0. 0. 0. 1.
"
نظام اسلامی برگرفته از مبانی و ارزشهای اسلامی است و اسلام نیز پرچمدار صریح عدالت و آزادی است.#نظام_مردم,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
آقا دمت گرم چقدر زحمت کشیده بودی. انگاری کتاب داشتم میخوندم انقدر جالب بود😊,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
سکس چیه بابا باید بگی بخواب بکنمت 🥲👌,"0. 0. 0. 0. 0. 0. 0. 0. 0. 1.
"
شرکت #فناپ_پرداخت برنامه نویس و طراح رابط کاربری #استخدام می کند.#برنامه_نویس#طراح_رابط_کاربری,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
🙄یه مدت نبودما،اینطوری نگووووو😐🥺همه چیز کم کم درست میشه💕,"0. 1. 0. 0. 0. 0. 0. 0. 0. 0.
"
#نه_به_جمهوري_اسلامي صحیح!!! است,"0. 0. 0. 0. 0. 0. 0. 0. 0. 1.
"
#مدرسه باید محیطی امن برای دانش آموزان باشد.سخت گیری های بیشتری چه از نظر اخلاقی چه روانشناختی باید در انتخاب #معلمان صورت گیرد. #خانواده نباید اعتماد خود را به مدرسه و از دست بدهد.#تجاوز,"0. 0. 0. 0. 0. 0. 1. 0. 0. 0.
"
آقا دندون رو بکنی، حداقل یه ده بیستایی داری، دست ولی فقط یه دونه میمونه :)),"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
#خبر #pple #ihone2 🔶 گلس آیفون اس ای 2 (ihone  2) بریدگی نمایشگر را تایید می کند🆑,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
ایران که بودم ده سال ماشین داشتم،دست فرمون هم که معروف بودم به دنده هوایی.پرواز می کردم تو جاده ها و بزرگراهها.جریمه هم زیاد شدم.بدون ماشین جایی نمی رفتم.حالا و اینجا تصمیم گرفتم دوچرخه بخرم،هم به محیط زیست و هم سلامت خودم کمک کردم.اغلب مردم دوچرخه سوارند.تغییر #سبک_زندگی,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
خیلی خوب داری راه میوفتیا😌شیرینیِ راه افتادنم که خودت داوطلب شده بودی بدی قبلا,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
از این آدمهای تنهایی خیلی باشکوهه به نظرم کیارستمی پسند م خوشم نمیاد.,"0. 0. 0. 0. 0. 0. 0. 0. 0. 1.
"
نه اون مگه فندایک خودمون نبود؟😔,"0. 0. 0. 0. 0. 0. 1. 0. 0. 0.
"
نخ سوزن احتکار کنیم یا زوده؟,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
خدا سلامتی بده بهشون🤲,"0. 1. 0. 0. 0. 0. 0. 0. 0. 0.
"
با توکل به خدا وارد یکیش میشیم پیدا میشه,"0. 1. 0. 0. 0. 0. 0. 0. 0. 0.
"
برنامه جالبی بود اما پیشنهاد میکنم برای جذاب تر شدن این موضوع رو هم بررسی می‌کردید که آیا این امکان وجود نداشت که با پرداخت همین هزینه و حتی کمتر به یه تیم تحقیقاتی داخلی، یه تیم طراحی داخلی، و افزایش توانمندی تولیدی های داخل با یه زمانبندی مناسب لباسی بهتر از این تولید کرد؟,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
تعریف شهید بهشتی از جمهوری اسلامی ایران چه بود؟حکومتی را انتخاب کنید که از زور و تهدید برای رسیدن به هیچ سمتی استفاده نشود12 فروردینروز جمهوری اسلامی مبارک باد#نظام_مردم,"0. 1. 0. 0. 0. 0. 0. 0. 0. 0.
"
ولی منم ازاین اکیپامیخام😪😪,"0. 0. 0. 1. 0. 0. 1. 0. 0. 0.
"
دنیا عادت کرد به تقسیم میان سلطه گر و سلطه پذیر؛ به طور سنتی، جمعی از ملتها باید زیر فرمان و یوغ استثمار و استکبار دولتها و ملتهای دیگری قرار می گرفتند. انقلاب اسلامی و جمهوری اسلامی آمد و این خط کشی باطل و این نظام غلط را در هم شکست.(امام خامنه ای) #نظام_مردم,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
اوه فک میکرذم فقط خانوما اینجورن,"0. 0. 0. 0. 0. 1. 0. 0. 0. 0.
"
روم هم رو به دریا باشه لطفاً,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
«منتظر من اصلا نمون»اینو گفتن,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
من خیلی به کسایی که دیدنت و باهات حرف زدن حسودیم میشه؛),"0. 0. 0. 0. 0. 0. 1. 0. 0. 0.
"
میگن با اعتصاب کامیون داران ما نگران مایحتاج مردمیم .اگه بودین گرسنه و فقیری نبود .ما مردم نگران مطالبات بر حق کامیون داران هستیم #اعتصاب_کامیونداران,"0. 0. 0. 0. 0. 0. 0. 0. 1. 0.
"
این نچرالِ الان 😆خارشو گاییدم,"0. 0. 0. 0. 0. 1. 0. 0. 0. 1.
"
همین الان تو قطار یک خانم اروپایی از کنار یک پیرزن عرب بلند شد و با حالتی تحقیر آمیز صندلیش رو عوض کرد...#نژادپرستی #جرمیست #بدون #توجیه,"0. 0. 0. 0. 0. 0. 0. 0. 0. 1.
"
سلام پیامهای دایرکت رو باز نکنید. اینها رو من نفرستادم . منم مثل شما یه نفر واسم این پیام رو فرستاد و منم لینک رو باز کردم و دیدم بدون اجازه درحال ارسال پیام به فالورهامه. توییت آخر توضیح دادمشرمنده اگر اذیت شدیدتوی دایرکت هم نمیتونستم پسام بدم چون لیمیت شده,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
:)) خمینی‌م از جمله ها نمیگفت که شماها میگید,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
گبر و ترسا و مسلمان هر کسی در دین خویشقبله‌ای دارند و ما زیبا نگار خویش را#سعدی,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
در کنار زیبایی بسیار غم انگیزه😢,"0. 0. 0. 0. 1. 0. 1. 0. 0. 0.
"
یه پیشنهاد:یه قابلیت اضافه کنید به نظرم خیلی خوب میشه اینکه بتونیم پلی لیست های مختلف درست کنیم و بتونیم شٍیرشون کنیم و یه بخش هم اضافه کنید مردم بتونن پلی لیست همو ببینن مثل اسپاتیفای,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
توی آب شیر میریزن!! :)) بی شرفا چی به خورد ما میدن :))),"0. 0. 0. 0. 0. 0. 0. 0. 1. 0.
"
اولین باری که اومدم از ایران بیرون افسری که پاسپورت و ویزام رو‌چک‌میکرد به فارسی بهم خوش آمد گفت! کیف کردم. ۶ سال بعد باز عازم‌همون مقصد بودم‌و از قضا نوروز بود! این دفعه بهم گفتن راستی سال نوت مبارک ! منم فوری جواب دادم‌مرسی مرسی سال نو‌ شما هم مبارک! 🤦🏻‍♀️,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
نه چرا باید یه همچین کاری کنم اخه؟؟؟,"0. 0. 0. 1. 0. 1. 0. 0. 0. 0.
"
واقعأ چرا تبعیض قائل میشین،چرااا چرااا چراااااااا😭الکی مثلأ من الان خیلی ناراحتم,"0. 0. 0. 1. 0. 0. 1. 0. 0. 0.
"
فتبارک الله احسن الخالقین 🚬🚬 کاش چند تا بیشتر ازین بچه خلق میکردی,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
حکمش به نفع کل بشریت است.بعدها خواهیم دید! مطمئنم #سهیل_عربی میداندچیکارکند.گرچه راه سختیست، ومجبوراست زندگی اش رو فدای دیگران کندامااسمش جاودانه خواهد شد.,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
"بی شک باگ داره, درسته. اما رفع خواهد شد.سپاس از شما","0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
به ناز خفته چه داند؛ که دردمند فراقبه شب چه می‌گذراند؛ علی‌الخصوص غریبسعدی,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
دقیقا دقیقا نمیدونم چرا نمیخوان بفهمن این سلیقس و منحصر به فرده,"0. 0. 0. 0. 1. 0. 0. 0. 0. 1.
"
اتفاقا به نظر من هر فیلمی ارزش دیدن داره (حداقل برای منی که سینما میخونم) و قطعا که فیلم ایرانی ارزشمند هم هست,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
نمیتونم بایس انتخاب کنم--@official__wonho,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
#ink البته یکم با تاخیر 😁🤘🏻😎,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
منو تا اوج بودن می‌کشونیاگه جا بدی دستامو تو دستات,"0. 0. 1. 0. 0. 0. 0. 0. 0. 0.
"
افرین به اون انگشتایی که این قدر هنر دارن,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
بختیاریا عشقن، همه 😉😉😉,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
چیکار ناموس من داری,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
